content,link,reply_num,title
"cs手游掏道具瞄半天被人拉出来跑打王朝吗
对峙2，请
竞技游戏搓玻璃就是笑话
逼得我都玩cf手游了，CFM最近被氪佬骂惨了，不过对于我这种白嫖玩家还是很好玩的
那我一定要用电脑模拟器玩CS手游
buff,悠悠还不够你玩的吗
有steamlink，玩去吧
手机玩fps游戏是真难受
LOL有手游DOTA也没有啊
出手游引流你以为对普通玩家是好事吗
不如直接换腾讯代理出国服，首充6元送可燃冰
有啊 uu buff ig c5 不是都能玩吗
那会是什么样的地狱手感一直无法理解手机玩FPS游戏， 第一人称视角更无法想象
没人觉得瓦做得不赖嘛？居然手游和端游画质和质感一样你cs出手游能和端游质感一样吗？
对峙2
手游tick太低了，不习惯的
出鸡毛，fps手游都是蝽狗虱，纯主观不客观
buff不是有吗
uu buff 不是手游吗
fps搓玻璃不觉得很搞吗？不如等vr再成熟些弄到vr上
他们出手游版是方便圈钱，cs又不在乎这个
buff,悠悠还不够你玩，那再加个C5和eco
饰品软件都玩不明白还想玩手游（bushi）
端游都没人玩，还出手游
有几个能做到随便米垃圾搓玻璃vip跳b小的",https://tieba.baidu.com/p/10308842605,38,什么时候出手游版啊，无畏契约都有手游，cs居然没有，太离谱了吧
"这个太爽了我去，8u推荐的没错刀型太好看了
悄悄告诉你，你挑的这个磨损区间刀背肯定会有一点掉漆建议换个极限酒精区间挑个完全无磨的
我感觉折叠的监视好拉夸
没拿过蝴蝶不要谈毕业
除了爪子和蝴蝶，我用的最多就是折叠，这个打awp好，
快进到是爪子还是蝴蝶
这个磨损刀掉漆
两天后：8u们这刀不太行啊，很快就玩腻了换什么好，预算1500左右。
快进到刀怎转
传说折叠像香蕉
没玩上三幻神就绝对谈不上毕业，总会想换的，快进到刀怎转
折叠不到七天就后悔，无聊的要命，传说磨损高更是相当难受
除了打狙好点，太轻了
我去，这刀现在都白菜价了
确实好看，再配个欧米茄什么的
入门款，你会越换越贵的，我当年入门款是P4的多普勒折叠，溢价买的csgo时期的星空折叠，后来还是玩到爪子蝴蝶上去了",https://tieba.baidu.com/p/10294089478,31,刀皮毕业了
"不过我没啥收藏品，刀手套，我觉得暂时应该也到v社预期了吧，拉倒吧希望别搞我。上午用笔记本没接显示器打着玩，感觉接没接显示器，开个fps模式，磨损好了好多，，三把刀换着玩应该也不会太腻，
明天更新圣诞节大活动5年老兵任选一把刀  10年老兵任选一副手套
好紧张，看了会吧更紧张了
全新武库闪亮登场，40⭐⭐即可抽取随机金皮百分百中刀套，圣诞收藏品限时上架，探员返场市场直售，一波打沉市场
有没有老哥知道，一般早上几点更新
明天铁定更新的，马上也要圣诞节了，不过今天殒命大厦是真的吓人啊，我才买了饰品不要啊",https://tieba.baidu.com/p/10309347581,14,纪念一下封仓，希望明儿别再给我来个大的
偏向紫罗兰系列，可以摆摊看看,https://tieba.baidu.com/p/10309773887,0,2.5-4k收一把三幻神
"求购到了一把印花集上面有个挂件，我记得这个可以直接拆下来卖啊
忘记而已，或者懒
是可以啊，求购一直有人送钱的
因为拆卸器用完的花，再买要花7块钱，与其再花花7块，不如当折损卖你了，又不是几百块的挂件
几块钱的没必要，超过10块你再考虑
周常掉落有几率掉
血赚，挂件拆卸器可以升级掉
7 天
挂件拆了枪有cd吗",https://tieba.baidu.com/p/10308329865,13,不懂就问，别人丢给我的枪挂件是可以拆出来卖的吧？
小蜜蜂能赢绿龙，肯定是团队比绿龙更强但是zwyoo不一定有donk强ropz没来之前，小蜜蜂被faze淘汰ropz来了直接8冠王朝并且Zwyoo亲自给ropz打电话邀请这比库里给杜兰特打电话还过分因为赢者邀请败者加入是赏识败者邀请赢者加入，就是抱团+拆队毁掉一个对手所以小蜜蜂强，我们承认王朝但是Zwyoo也确实抱团了，这点不要否认以后选goat肯定得票不高的大家心里都有一杆秤毕竟这也是为什么小蜜蜂和载粉丝不多的核心原因,https://tieba.baidu.com/p/10309777197,0,小蜜蜂肯定算抱团的，毫无争议
"刚打完游戏心血来潮想开点箱子，买了21个梦魇，结果最后一发出了金，还是伽马，之前炼金出了俩，这回开箱出了，太爽了
21箱一金一红一粉俩紫，可惜是暗金的伽马，要便宜一点，不过也很满足了
至于炼金，练了6炉，出了5炉蝴蝶，其中两把伽马，现在开箱也出了，感谢cs让我吃的饱饱的
兄弟们人呢，都睡了？
坏kaiq
话说开箱出伽马的概率可比炼金低太多了
？炼金能6出5蝴蝶，诗人握持。
roll么
还有6炉5蝴蝶也是真的，炸的一炉出的是猎杀者匕首，之前三炉蝴蝶可以看我之前帖子
真的欧啊，我的出货都是炸了十几炉出来的
ak继续炼了 1打4绿宝石在等你
666
心理委员呢，我刚才上个帖子说他来治疗我抑郁症来了，你是来让我抑郁的吧
我开一万箱都不可能出
欧皇光环说是
什么超能力啊，心血来潮说是
兄弟坏出
受不了了 我开的最好的是紫
谁问你了
又想骗我去开箱
恭喜roll吗？
好出兄弟",https://tieba.baidu.com/p/10291933179,51,这回是开箱出伽马哈哈哈，突如其来的惊喜
"鼠鼠是学生，今天周三打箱子掉了一个这个，来个好心人把它接回家吧，但不是我说，这箱子开两次出两次了
第一把是400买的，当时小赚2k
buff上同磨也只要2600
没余额别开啊
这玩意能退款的慌什么
倒余额买这不就赚四百多了
纯幽默，你余额至少8折朝下才赚一点点
亏钱啊，刷了当给cs做个贡献
uu磨损比你低的才2300
创世箱就是个失败品
除非v社下架创世箱子不然这ak不值钱
没余额这玩意根本不值得开
这垃圾箱子我昨天开了 35 个没出一次红
有一种爱叫做放手
狗都不买
你要买不如直接上buff买 磨损更低还便宜
别买，你啥都不买就亏2块，你买了亏500都打不住
你只有倒余额买才能挣，这价格跟现在uu上的价格一模一样，你余额倒几折就是挣多少，手里要是没枪能卖余额那没招，这个箱子只适合你能立刻倒出来余额的人来开，不然出货你买不起还是挣不到手
没6折余额有啥好开的
开箱子追求的是以小博大，这个箱子根本没有这个机制，你还没明白吗？
没大额余额赚不到，我上次开了那个暗金m4，价格太逆天了直接放弃了
刚来谁是 kg
我之前开了可燃冰127，BUFF上只卖92",https://tieba.baidu.com/p/10266330371,39,😭鼠鼠我不行了
"内幕消息勿外传
大的要来了
右边那个认识，左边两个不认识",https://tieba.baidu.com/p/10309759695,2,预言明天武库更新
"一天时间让你两相遇
有的玩了
一个可以炼渐变蝴蝶，一个可以打个浅坟
这在当时是一坨看都嫌的大粪啊现在怎么会，怎么会
次时代贴全息四连niko挺不错的，很久以前搞过一把
羡慕我本来也想整这么一套，现在更偏爱蓝色系的双守护者只可惜一直没等到价格合适的好贴纸
别看见tt就往上扑，纯牢，只有14跟15卡托的tt才有溢价资本",https://tieba.baidu.com/p/10269194958,13,2328K拿下CT毕业套
"好贴纸，比底价便宜，欢迎大家来捡漏
局内很亮，价格实惠",https://tieba.baidu.com/p/10308884460,1,急售一把ak
"视频来自：百度贴吧
不开枪就好了steam改名：防弹衣以后帮队友挡子弹就好了
驱动更新了吗
如果是A卡可以试试老驱动，我很久之前6650xt用新驱动也是这样，用2451老驱动就没事
去设置把帧率显示打开看看怎么个事。cs2吃CPU，你这种开枪情况大概率是CPU有问题（不一定是硬件上的问题）
a卡吗，把最低频率拉上去
ace干的，是不是下腾讯游戏了，好多多被说扫盘卡顿
可能是你驱动太新了 驱动降下来
BV1Kb421Y77J看这个视频，试试回退驱动。我n卡当时为了玩黑神话更新了，回去打cs就卡得要死，后来回退就好了
ace反作弊先卸载 后面要玩重新下载回来就完事了
看下有没有n卡里面有没有限制帧率，
再装一个，这个扔了
你有没有开全屏，如果是那个什么无边框全屏就是会卡的
可以换9800x3D cpu  然后显卡 1060都够用了
开任务管理器看看后台有没有edge浏览器挂着
可以把鼠标回报率调到1000试一下
有没有装豆包，装了豆包开了他的那个悬浮球是会这样的
输入法问题，切换英语输入法就行
我也有这个问题
看下后台挂了什么，应该是软件之间冲突了
cs设置视频里面，有个y什么的英文，把这个关了试试
什么CPU显卡，英特尔CPU的话记得在游戏设置开启仅性能内核
感觉是输入法的问题，切成英文输入法试试
装个gamepp监控一下双u的情况
把腾讯那个逼反作弊给卸载了
先从换个鼠标开始尝试吧
500回收♻
鼠标轮询率调低试试
会是内存条的问题么 内存条是2666频率的 或者cpu
鼠标重新开关试一下
同样的问题，没找到原因，但我确实有腾讯反作弊！目前是换了块硬盘，彻底重做了一次系统，所有数据全删除。已解决
勾使cs我7945hx4060昨天打小镇1080p非全高画质后台全关的情况下卡成稳定六十几帧
矿卡炸了导致的
重新做个系统试试
电脑管理员名称改英文，游戏路径不要有中文，
我的电脑也是玩3A轻松松，但是只要玩CS2就会偶尔突然电脑黑屏重启，还会掉帧。
可以不开人机局去试一下，现在CS2的人机是本地演算的，我之前的电脑就出现过人机局卡的要死（只有个位数帧），但正常玩一点不卡(100帧＋)
我也是这样，不过只有乱斗这样，不过我几乎不打乱斗
系统问题
电脑管理员账号id改成英文
看着像驱动问题，重装驱动试试看？
已经弄好了 蟹蟹大家 好像是因为n卡设置的问题 现在已经解决了
怎么解决的楼主
那就别开枪， 替队友存钱发枪 挡子弹 吸引火力
卸载，这b游戏优化等一辈子
鼠标回报率调1k
内存条咧？
是不是开过三角洲
买到矿卡了
楼主怎么解决的",https://tieba.baidu.com/p/9825270319,100,刚装的新机 cs2一开枪就卡顿 跑3dmark烤鸡跟其他游戏都正常 就唯独cs2一开枪就卡
"之前帖子删了 实在顶不住压力 嘲讽的太多了
来让我盘点一下昨天看到的乐子 没上车的都在说这肯定是bug  v社马上修复😆 v社以往大行动下架会提前告诉你吗 是不是没上车所以很急眼荷鲁斯怎么就起飞了呢
买纪念品出的掉吗吠物玩意
很多人认知真的不行 贴吧都在唱衰荷鲁斯永远不下架 那我就要贴吧反向买 你与本荷鲁斯之王只有6把荷鲁斯吗？ 我还有2.2接近2.3w个纪念包 所以贴吧懂哥太多了 游戏都不玩就来谈论市场？😆
嘴臭的拉黑 楼上那个people不会游戏都不玩就来倒货吧 让你懂完了
不可能的事情确确实实发生了，自从合金以后V社干什么事我都不会觉得意外了，包括这次突然下架阿努比斯
荷鲁斯2000多的时候我就说是最好看的m4，吊打咆哮，换来的确实吧u无尽的嘲讽
666
我有点印象，你好像是地图轮换后入的，当时我说5万干点啥不好， 买没下架的收藏品， 真让你得吃了
我不是来炫富啥的 只是针对楼上那个上来就嘴臭的simple 大家理性讨论 你有素质我肯定回应你礼貌素质 有些人上来就****直接拉黑
纪念品你不喜欢有人喜欢 反正我也是得吃 不相信还有2.3个包的这是库存组建哈 纪念品我又不着急出
上来自称自用玩家 喷倒狗 嘴臭的 游戏我比你更认真在对待 喜欢饰品跟热爱cs本质一点不冲突 这赛季优先又是打满拿全红牌子。 自由市场胜负盈亏自负 看别人亏钱不要去嘲讽当然赚钱也不要去妒忌眼红拿什么自用玩家说事
不是导购活该你挣
你说你有2.3w个包？***的，我的荷鲁斯想跑了
老哥不玩cs正准备倒余额，行情站看到阿努比斯收藏包第一，但我看他是突然涨起来的，这是怎么回事啊
你无敌了，游戏打的好就算了竟然还有钱
有一说一荷鲁斯就算不下架飞起来我都觉得合理，因为确实颜值在，但合纵能飞这么高我是没理解的
阿努比斯的故事告诉我们，成功的投资既要有充足的资金，也要有足够的耐心，更要有强大的抗压能力
下架了吗？
荷鲁斯看到什么位置
没毛，荷鲁斯确实好看
之前荷鲁斯没下架我觉得颜色太土黄了，现在看有股帝皇的暗沉气息
怪不得挖一晚上坟了，快两年前的帖子都顶起来
囤热潮 启动阿努比斯收藏包我就囤了4个组件
捏的住就是赢，就算这次是bug也迟早会下架，你又不急等就完事了呗
贴吧是这样的，唐人居多，串着玩就完事了。
荷鲁斯算比较好看的了，不过这波你是真幸运啊
说实话，感觉不如皇帝
纪念品和这个没关系吧，个人更喜欢破浪狂飙
商城直售纪念包在这个之前还有其他先例吗
我的荷鲁斯是自己花钱改的名:  荷鲁斯之眼笑看日本灭亡
之前帖子删了 实在顶不住压力 嘲讽的太多了【图片】
多数人都说好看，但我觉得荷鲁斯又丑又呆，个人审美就是不喜欢荷鲁斯
荷鲁斯是真的帅，质感好图案设计又好的枪真没几把
涨到十万都无所谓，丑的一批，和咆哮坐一桌
明天周四我这边的消息是马上给你上架
荷鲁斯怎么下架了
之前五合一的时候我就说了30号新政策落地只会补涨，根本没人信，贴吧这群人对交易可以说一无所知
阿努比斯都能起飞，23巴黎还有得救吗？
兄弟来和我一起ROLL龙狙! 复制消息 $11 ￥8juhZbwe￥ 打开【IGXE】！
呃呃，靠运气赚来的钱也会因为运气亏回去
牛逼荷鲁斯颜值一直在线原来价格不太合适我10月30号入了一吧略膜准备一直自用来着没想到还有这出
不错，我也很吃荷鲁斯的颜值，之前买a4的时候就感觉荷鲁斯颜值比较能打
这人也是也够一条，
那个傲世simple，****，天天在这装逼，嘴臭，库存没几个，以为自己很有钱，然后骂别人穷比，我发库存了，就跑路不敢回。眼熟他好几次了。
这把枪确实好看
荷鲁斯从go用到2，不过前段时间缺钱换品就出了，用也用腻了，没赚到一半的钱还能接受吧，毕竟才一把，不是出了几十把这种
吓我一跳，以为我哥们来贴吧了
楼主roll一把
我一直看好荷鲁斯之王，帝皇只配坐马桶
这市场没救了
一直觉着挺好看的，上个月刚买了一把，这一下就飞了
我寻思纪念品不是纪念包吗？每年不是都有吗？
好看的东西起飞真的只需要一个契机
这枪本身也挺好看的
荷鲁斯本来就是咆哮之下最好看的 m4，一直都喜欢，合纵那个垃圾颜值被炒上去也是逆天
我怎么觉得颜值上黑妹最好看，有一样认为的吗
这不就看运气么，不过贴吧喜欢乱分析的确实多
守得云开见月明了 囤了3400个收藏包 885个阿努比斯纪念包
纪念品就是垃圾，我也也有2组建纪念包，不能说赚不到钱，就是很难受，基本上日售2个，运气好点5个，纪念品幅盈特别高，虽然最后卖出肯定能赚但是这个回报率完全不如普通的，当然富哥买一把自用绝对没毛
不如咆哮除非楼主给我一把
下架绝版了？
2.3w个包进出组件不把人都点麻了有啥好方法么
我玩的算早吗
9k出了一把略微磨损的吃了口汤
赚了几块钱狂的不行
兄弟这钱该你挣。我就对我自己说一句人挣不到认知以外的钱。当时略磨喧嚣杀戮200我真想屯100个了，没敢
巴黎纪念包价格依然低迷
加油👏，支持下
牛逼啊
说真的荷鲁斯真帅吧，我觉得是 a4 里面前三好看的，也没啥好嫉妒羡慕的，毕竟有这个勇气才能赚到这钱，不眼红，真心觉得 lz 很有魄力
普通酒精荷鲁斯最后稳定大概多少💰啊，很喜欢这个皮肤可惜涨价了，想看看以后能不能搞一把
我去年1330买的酒精自用，今天一看咋5700了，吓人
这周升级任务怎么又是殒命大厦？周四什么改动啊？不会不能第三方交易吧？",https://tieba.baidu.com/p/10305876060,226,荷鲁斯下架了 质疑荷鲁斯之王的现在出来走两步我看看😆
